_id,title,original_title,plot,url_thumbnail
67b1b63c1e1d959e84246a87,Mes petites amoureuses,Mes petites amoureuses,"Daniel, est un jeune garçon taiseux qui observe les filles avec convoitise. Il est élevé par sa grand-mère, à la campagne. Quand il atteint l’âge de 13 ans, sa mère, qui vit avec u",https://fr.web.img6.acsta.net/c_310_420/pictures/23/05/12/14/36/1679398.jpg
67b1b63c1e1d959e84246a88,"Le Parrain, 2e partie",The Godfather: Part II,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",https://m.media-amazon.com/images/M/MV5BNzc1OWY5MjktZDllMi00ZDEzLWEwMGItYjk1YmRhYjBjNTVlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a89,Chinatown,Chinatown,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",https://m.media-amazon.com/images/M/MV5BNmRmZTE0NmUtZjhiZi00MzQ3LTk3ZjctN2Q3ODYzY2U3MDk3XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a8a,Emmanuelle,Emmanuelle,The wife of a French diplomat in Bangkok embarks on a voyage of self-discovery.,https://m.media-amazon.com/images/M/MV5BOGQ0ODJkYTMtMGI4Yy00YmM3LWFkMGEtOTZmMjk3OTJkOWUyXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a8b,Phantom of the paradise,Phantom of the Paradise,"A disfigured composer sells his soul for the woman he loves so that she will perform his music. However, an evil record tycoon betrays him and steals his music to open his rock palace, The Paradise.",https://m.media-amazon.com/images/M/MV5BZmRkNGJjNTAtMmQzNC00ZDc2LWI5MDItYWM1ZDliMTU5YzEzXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a8c,Peur sur la ville,Peur sur la ville,"Un soir, une femme habitant une tour à Paris reçoit l'appel d'un homme qui menace de lui rendre visite. Un peu plus tard on sonne à sa porte. Terrorisée, elle fait un malaise et se",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/65/23/68/18839673.jpg
67b1b63c1e1d959e84246a8d,Section spéciale,Section spéciale,"1941. Suite à l'assassinat d'un officier allemand par un jeune militant communiste, Pierre Pucheu, le ministre de l'Intérieur auquel les pleins pouvoirs viennent d'être attribués, ",https://fr.web.img5.acsta.net/c_310_420/pictures/16/01/04/16/57/150101.jpg
67b1b63c1e1d959e84246a8e,Massacre à la tronçonneuse,The Texas Chainsaw Massacre,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",https://m.media-amazon.com/images/M/MV5BNzY0MDQwMTctYzQ1Mi00ODIwLThlMWQtODQ0NzA2ZTg3ZDFhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a8f,Parfum de femme,Profumo di donna,"Il y a sept ans, Fausto a perdu sa main gauche et ses yeux dans un accident. Il recrute Ciccio, un jeune ordonnance, pour l’accompagner pendant une semaine jusqu’à Gênes. Fausto y ",https://fr.web.img2.acsta.net/c_310_420/pictures/21/08/27/16/31/1281335.jpg
67b1b63c1e1d959e84246a90,Gatsby le magnifique,The Great Gatsby,"A writer and wall street trader, Nick Carraway, finds himself drawn to the past and lifestyle of his mysterious millionaire neighbor, Jay Gatsby, amid the riotous parties of the Jazz Age.",https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_SX300.jpg
67b1b63c1e1d959e84246a91,"Vincent, François, Paul et les autres","Vincent, François, Paul et les autres","Amis depuis la plus tendre enfance, Vincent, François, Paul et Armand, tous la cinquantaine, se retrouvent chaque dimanche à la campagne. Au quotidien, chacun connaît quelques débo",https://fr.web.img2.acsta.net/c_310_420/pictures/14/12/15/11/11/578808.jpg
67b1b63c1e1d959e84246a92,Portier de nuit,Il Portiere di notte,"Vienne, 1957. Max travaille comme portier de nuit dans un grand hôtel. Un jour débarque Lucia, en voyage avec son mari chef d’orchestre. Lorsque leurs regards se croisent, les souv",https://fr.web.img2.acsta.net/c_310_420/pictures/23/07/19/16/06/2104624.jpg
67b1b63c1e1d959e84246a93,Conversation secrète,The Conversation,"A paranoid, secretive surveillance expert has a crisis of conscience when he suspects that the couple he is spying on will be murdered.",https://m.media-amazon.com/images/M/MV5BOTY4OTVmMzgtNTBkYi00NjI1LWIzOWItNGIwNTM1ZTEzMzc5XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a94,Nous nous sommes tant aimés !,C'eravamo tanto amati,"En 1945, trois amis qui ont pris part à la Résistance italienne célèbrent la chute du fascisme et la fin de la guerre. La République remplace la monarchie et tous trois poursuivent",https://fr.web.img6.acsta.net/c_310_420/pictures/18/03/28/17/00/3930185.jpg
67b1b63c1e1d959e84246a95,La Tour infernale,The Towering Inferno,"At the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",https://m.media-amazon.com/images/M/MV5BOTg0MmY2M2UtMjM4Zi00MDYyLTkwYjgtODZlZTQ1MmNjMDg5XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a96,The Wicker Man,The Wicker Man,"A puritan police sergeant arrives in a Scottish island village in search of a missing girl, who the pagan locals claim never existed.",https://m.media-amazon.com/images/M/MV5BMWU5NmUxMmYtM2QwYS00ODc1LTkxOGItMWY3ZmEzNzJkNGU3XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a97,Le Crime de l'Orient-Express,Murder on the Orient Express,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.",https://m.media-amazon.com/images/M/MV5BNTlkYjBlZTctZjg2YS00NDMzLTlkMTMtNWExMGYyOTliMmEzXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a98,Les Seins de glace,Les Seins de glace,"Un écrivain pour la télévision venu travailler à Nice, rencontre Peggy, dont il tombe amoureux. Des meurtres sont commis, Peggy est le suspect numero 1. Elle avait auparavant tué s",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/62/90/59/18658385.jpg
67b1b63c1e1d959e84246a99,Un justicier dans la ville,Death Wish,"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",https://m.media-amazon.com/images/M/MV5BMTkzNjU3MjE0MF5BMl5BanBnXkFtZTgwNTIyNDk0NDM@._V1_SX300.jpg
67b1b63c1e1d959e84246a9a,Que la fête commence,Que la fête commence,"A la mort de Louis XIX, le neveu de ce dernier, le duc Philippe d’Orléans, assure la régence, jusqu’à la majoritié de Louis XV. Toutefois, le duc est un homme des plus débauchés qu",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/64/98/33/19042162.jpg
67b1b63c1e1d959e84246a9b,Le Canardeur,Thunderbolt and Lightfoot,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organize a daring new heist.",https://m.media-amazon.com/images/M/MV5BNDkyMGJmZDUtMDc5OC00ODQ5LWJhMDMtYzBmZDExYTA1NDg0XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a9c,Lacombe Lucien,Lacombe Lucien,"In 1944, an 18-year-old boy from small-town France collaborates with the Gestapo and subsequently falls in love with a Jewish girl.",https://m.media-amazon.com/images/M/MV5BNDg0MWZjZTEtZDk2ZC00YmI4LTk1ZTctOTNkOGI4MTJmMzVkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246a9d,Une femme sous influence,A Woman Under the Influence,"Contremaître sur les chantiers, Nick est submergé de travail et ne peut rentrer chez lui pour la nuit. Après avoir laissé ses enfants à sa mère, sa femme Mabel est déprimée. Écrasé",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/60/09/07/20171946.jpg
67b1b63c1e1d959e84246a9e,Ne vous retournez pas,Don't Look Now,"Suite à la mort tragique de leur fille, les Baxter partent à Venise afin de changer d’air. John Baxter, architecte, est embauché par un mystérieux prêtre pour rénover une église. U",https://fr.web.img6.acsta.net/c_310_420/pictures/20/08/31/09/53/0335325.jpg
67b1b63c1e1d959e84246a9f,Le Miroir,Zerkalo,"Arrivé à la moitié de sa vie, un homme malade se penche sur son passé. C'est son enfance tout d'abord qui lui revient avec la vision de sa mère attendant le retour improbable de so",https://m.media-amazon.com/images/M/MV5BN2IxZWU0OGYtZjkwMS00NjRhLWEwY2UtMTY3ZDM5Y2UzMGNlXkEyXkFqcGdeQXVyMTA2MTU3NDk1._V1_SX300.jpg
67b1b63c1e1d959e84246aa0,Frankenstein Junior,Young Frankenstein,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.",https://m.media-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_SX300.jpg
67b1b63c1e1d959e84246aa1,Zardoz,Zardoz,"In the late 23rd century, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.",https://m.media-amazon.com/images/M/MV5BNGRmYzRkMmQtZmFlMC00YmZjLWI5NDktNGM4ZmI4YzNkNTcwXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aa2,Sugarland express,The Sugarland Express,A woman attempts to reunite her family by helping her husband escape prison and together kidnapping their son. But things don't go as planned when they are forced to take a police hostage on the road.,https://m.media-amazon.com/images/M/MV5BMWNiZTViMzQtNGI0NC00ODc5LThlMmEtNzE2YWVhZDBhMThiXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aa3,Foxy Brown,Foxy Brown,A vigilante takes a job as a high-class prostitute to get revenge on the mobsters who murdered her boyfriend.,https://m.media-amazon.com/images/M/MV5BMjI2NTY1NTE3N15BMl5BanBnXkFtZTcwNTQyMDgzNA@@._V1_SX300.jpg
67b1b63c1e1d959e84246aa4,Le Retour du grand blond,Le Retour du grand blond,"Le capitaine Cambrai, des services de renseignements, est toujours convaincu que le colonel Toulouse s'est servi d'un innocent violoniste, François Perrin, surnommé le «Grand Blond",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/11/17/18771047.jpg
67b1b63c1e1d959e84246aa5,Lenny,Lenny,"The story of acerbic 1960s comic Lenny Bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the Establishment as too obscene for the public.",https://m.media-amazon.com/images/M/MV5BZTk4OGY3NGUtODFjZS00YzVlLWE4YzMtOWM2MTY2YWJkNzcyXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aa6,Un homme qui dort,Un homme qui dort,"Un étudiant remet en cause toutes ses activités et tous ses projets et se plonge volontairement dans une sorte d’hibernation. Pendant plusieurs mois, il vit ainsi en dehors du temp",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/73/31/01/19197685.jpg
67b1b63c1e1d959e84246aa7,La Gifle,La Gifle,"Tout va mal pour Jean Douelan, professeur de géographie à Paris. Il démissionne après avoir frappé deux policiers. Sa femme l'a plaqué il y a huit ans et sa maîtresse est sur le po",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/35/57/06/18867104.jpg
67b1b63c1e1d959e84246aa8,Phase IV,Phase IV,"Suddenly, desert ants form a group intelligence and wage war on the humans. It's up to a couple of scientists and a girl to stop them",https://m.media-amazon.com/images/M/MV5BNDI5ZTExZjgtODY3MS00ZmU1LTlmMGQtOTE5YTkxN2Q4N2E0XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aa9,Les Mille et une nuits,Il fiore delle mille e una notte,"Interpretation par Pasolini de quelques contes des ""Mille et Une Nuits"" en une serie d'histoires a tiroirs. ""Ce qui m'a inspire, c'est de voir le destin a l'oeuvre activement, en t",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/73/44/67/19203031.jpg
67b1b63c1e1d959e84246aaa,L'Homme au pistolet d'or,The Man with the Golden Gun,"James Bond is targeted by the world's most expensive assassin, while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder.",https://m.media-amazon.com/images/M/MV5BNzEzMzFiZDgtMWQ4YS00YmU1LWI5OTUtZjcwZmYyY2FlMTFhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aab,Les Voitures qui ont mangé Paris,The Cars That Ate Paris,"The small town of Paris, Australia deliberately causes car accidents, then sells/salvages all valuables from the wrecks as a means of economy.",https://m.media-amazon.com/images/M/MV5BNGFhNDJkZDQtYzRiNS00MzdkLTllOWItOWY4NGQyMDJjODExXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aac,Alice n'est plus ici,Alice Doesn't Live Here Anymore,"Alice, âgée de huit ans, rêve de devenir une star… 27 ans plus tard, elle est mariée et mère d’un insupportable gamin. A la mort de son mari, elle part chercher du travail comme ch",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/71/10/72/20127034.jpg
67b1b63c1e1d959e84246aad,L'Horloger de Saint-Paul,L'Horloger de Saint-Paul,"Abandonné par sa femme, Michel Descombes, horloger à Lyon, élève seul son fils, Bernard. Un jour, la police vient faire une perquisition à son domicile. Surpris, le père apprend qu",https://fr.web.img4.acsta.net/c_310_420/pictures/23/02/14/12/31/3834274.jpg
67b1b63c1e1d959e84246aae,Le Shérif est en prison,Blazing Saddles,"In order to ruin a western town and steal their land, a corrupt politician appoints a black sheriff, who promptly becomes his most formidable adversary.",https://m.media-amazon.com/images/M/MV5BNTI3Y2Y4NDgtY2I1NS00M2JmLWI5NzEtYTQwYTUwZGQxYzZlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246aaf,Les Gaspards,Les Gaspards,"A la recherche de sa fille mysterieusement disparue, un petit libraire du Quartier latin découvre dans les catacombes une société souterraine qui tente de préserver sa tranquillité",https://fr.web.img2.acsta.net/c_310_420/pictures/16/01/04/16/40/277582.jpg
67b1b63c1e1d959e84246ab0,Violence et Passion,Gruppo di famiglia in un interno,"Un vieux professeur, vivant seul dans sa maison romaine remplie de livres d’art, de tableaux et de souvenirs, est dérangé par l’intrusion de Bianca Brumonti, une comtesse qui insis",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/69/28/35/19059764.jpg
67b1b63c1e1d959e84246ab1,Impossible... pas français,Impossible... pas français,"Antoine Brisset, an accountant, finds himself unemployed following the bankruptcy of his boss who bet the races.",https://m.media-amazon.com/images/M/MV5BMDBkMDE0OTItMGMyZi00ZjQzLWJmYWYtYjFmYTU3ZDQ0ZTFlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ab2,Alice dans les villes,Alice in den Städten,"Un jeune journaliste allemand en reportage aux Etats-Unis est bloque dans un aeroport en greve. Une femme dans la meme situation lui confie sa fillette, Alice. elle doit les rejoin",https://fr.web.img5.acsta.net/c_310_420/pictures/23/09/27/16/15/3564960.jpg
67b1b63c1e1d959e84246ab3,La Moutarde me monte au nez,La Moutarde me monte au nez,"Dans une petite ville du midi, Pierre est un peu l'homme à tout faire : professeur dans un pensionnat, il rédige également les discours de son père, en pleine élection électorale, ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/36/37/40/18478120.jpg
67b1b63c1e1d959e84246ab4,Le Mouton enragé,Le Mouton enragé,"Nicolas Mallet est un timide employé de banque. En osant aborder une jeune femme dans la rue, il reprend confiance en lui. Aiguillonné par son ami Claude, il débute alors une ascen",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/73/17/58/19193217.jpg
67b1b63c1e1d959e84246ab5,Comment réussir quand on est con et pleurnichard,Comment réussir quand on est con et pleurnichard,Antoine Robineau is a beverage marketer. He succeeds in all his sales while whining about his fate.,https://m.media-amazon.com/images/M/MV5BZGIyNGIxYjMtM2FkOS00OWE3LThlNGQtZjZmNGRkZTE3MzM3XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ab6,Pas de problème !,Pas de problème !,"Following a car chase and shootout, a man stumbles into a girl's apartment and dies. Frantic to be rid of this encumbrance, and wishing to avoid getting involved with the police, the girl finds a willing lad in a bar who will help...",https://m.media-amazon.com/images/M/MV5BZDIwNTI2YTctMWUzMS00OGE0LTgyY2YtNmNmZDBiZjUzNTU1XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ab7,Le secret,Le secret,"Burgundy 1728. Old count Antoine d'Eon is overjoyed. His daughter-in-law has finally given birth to a boy and he will at long last be able to transmit his inheritance to his son Pascal. At least this is what he thinks, for Pascal ...",https://m.media-amazon.com/images/M/MV5BNGFhYzcxODEtZjg0NS00OTJjLWI3MzktZThkNmU2MzAwMjRhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ab8,Borsalino & Co.,Borsalino & Co.,Pendant les années 1930 Marseille ressemble à Chicago pour ses luttes sanglantes entre bandes pour le contrôle des activités illégales et très lucratives. Roch Siffredi a perdu son,https://fr.web.img5.acsta.net/c_310_420/pictures/17/01/17/14/51/146822.jpg
67b1b63c1e1d959e84246ab9,Les Bidasses s'en vont en guerre,Les Bidasses s'en vont en guerre,"Enrôlés dans l'armée de force, Gérard, Phil, Jean et Jean-Guy sont guère ravis de leurs conditions de travail et rechignent à chaque tâche confiée. Suite à ce comportement, ils son",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/63/24/78/18682472.jpg
67b1b63c1e1d959e84246aba,Les Pirates du métro,The Taking of Pelham One Two Three,"Four armed men hijack a New York City subway car and demand a ransom for the passengers. The city's police are faced with a conundrum: Even if it's paid, how could they get away?",https://m.media-amazon.com/images/M/MV5BMjE1NDY0NDk3Ml5BMl5BanBnXkFtZTcwMTAzMTM3NA@@._V1_SX300.jpg
67b1b63c1e1d959e84246abb,Tous les autres s'appellent Ali,Angst essen Seele auf,"Dans un café fréquenté par des travailleurs immigrés, Emmi, veuve d'une soixantaine d'années, fait la connaissance d'Ali, un Marocain plus jeune qu'elle. Ali s'installe chez elle d",https://fr.web.img3.acsta.net/c_310_420/pictures/18/04/13/17/05/5351209.jpg
67b1b63c1e1d959e84246abc,La Dernière Corvée,The Last Detail,"Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.",https://m.media-amazon.com/images/M/MV5BN2E4ZGE2NWItYzZkZC00NTFhLTk4N2YtYzQ4Zjc3YzFjMTQ1XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246abd,Les Chinois à Paris,Les Chinois à Paris,"Les Chinois ont envahi la France. Devant leur calme et leur discipline, un seul moyen pour les chasser, faire de la France le pays du plus mauvais exemple. Quelques Français s'atte",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/64/66/48/19210056.jpg
67b1b63c1e1d959e84246abe,Dix petits nègres,Ein Unbekannter rechnet ab,"Dix personnes de tous bords sont réunies dans un palais du sud de l'Iran à l'invitation d'un mystérieux Owen, que personne n'a jamais vu. Le premier soir, alors que le chanteur Mic",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/71/10/33/19123119.jpg
67b1b63c1e1d959e84246abf,Tremblement de terre,Earthquake,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",https://m.media-amazon.com/images/M/MV5BMmJjZjgyMWItYWZkZS00Y2NhLWIwZjYtOTAyNWI0MTFiMjdlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ac0,Stavisky,Stavisky,A swindler's activity indirectly caused a political crisis in France in the last years before World War II.,https://m.media-amazon.com/images/M/MV5BN2RkMzljN2UtNmI4OC00Yjc1LTg5YzgtNDZhMzZjNWFiMjk4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ac1,Dark Star,Dark Star,"In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.",https://m.media-amazon.com/images/M/MV5BMTE2N2Y2NDctNGFhYi00ZDA4LThkMzktMWUxOTJiMGJkYWNkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ac2,Le fantôme de la liberté,Le fantôme de la liberté,"Film à sketches insolites et farfelus ponctués par des scènes de repression où l'on entend le cri ""A bas la liberté"". Lors de l'invasion de Tolède par les forces napoléniennes, un ",https://fr.web.img4.acsta.net/c_310_420/pictures/17/07/19/15/42/211438.jpg
67b1b63c1e1d959e84246ac3,Yakuza,The Yakuza,American private-eye Harry Kilmer returns to Japan to rescue a friend's kidnapped daughter from the clutches of the Yakuza.,https://m.media-amazon.com/images/M/MV5BZTM4YjFkMDQtNWJkNC00MDk0LTg2YjktZTViZmIzNzQ5MjZlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ac4,Black Christmas,Black Christmas,"During their Christmas break, a group of sorority girls are stalked by a stranger.",https://m.media-amazon.com/images/M/MV5BZjdiMzcwNjYtMDFmMS00ZDQ4LWI2YzctZjY3ZTFjYjBhZmMxXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ac5,Les Quatre Charlots mousquetaires,Les Quatre Charlots mousquetaires,D'Artagnan and his musketeer comrades must thwart the plans of Cardinal Richelieu to usurp King Louis XIII's power.,https://m.media-amazon.com/images/M/MV5BNmM3NDc0MjEtOTk5NC00NTE5LWJiZGQtOTMwMDRmNGViY2E3XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ac6,Les Charlots en folie : à nous quatre cardinal !,Les Charlots en folie : à nous quatre cardinal !,La reine de France offre secrètement son collier de ferrets au duc de Buckingham afin qu'il arrête de la courtiser. Mais elle est bien embêtée lorsque le roi lui demande de le port,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/37/33/18478103.jpg
67b1b63c1e1d959e84246ac7,L'Enigme de Kaspar Hauser,Jeder für sich und Gott gegen alle,Kaspar enferme depuis l'enfance decouvre le monde sous la conduite bienveillante du professeur Daumer. Il va vite se heurter aux codes et carences de ce nouvel univers qui va jusqu,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/72/41/93/19163371.jpg
67b1b63c1e1d959e84246ac8,Lancelot Du Lac,Lancelot Du Lac,"Lancelot revient à la cour du roi Arthur, après l'échec de sa quête du Graal.",https://m.media-amazon.com/images/M/MV5BYjg2MGY5YWQtZGVlOC00YjFiLTliNTctMzNmNDY1ODc5YjlkXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg
67b1b63c1e1d959e84246ac9,Bons baisers... à lundi,Bons baisers... à lundi,"Trois voleurs, Henri-Pierre, Bob et Dimitri décident de s'en prendre à Frankie Strong, un richissime homme d'affaires qui évolue dans le show-biz. Mais le braquage est un échec, le",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/63/06/47/18670802.jpg
67b1b63c1e1d959e84246aca,La Flûte enchantee,Trollflöjten,Behind the scenes look at the production of Ingmar Bergman's 1975 adaptation of The Magic Flute.,https://m.media-amazon.com/images/M/MV5BZjc4OTQyOGItODJlZC00YTZhLTk2YTYtYzlkMDAzMzhmYWFjXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg
67b1b63c1e1d959e84246acb,Spéciale première,The Front Page,A ruthless editor tries to get his top reporter to cover one more crime story before retirement.,https://m.media-amazon.com/images/M/MV5BNTAyNjQzZGUtNjRiZi00ZDA2LTgwMWQtZGU1YTc5MmY4MDNhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246acc,Apportez-moi la tête d'Alfredo Garcia,Bring Me The Head of Alfredo Garcia,An American barroom pianist and his prostitute girlfriend go on a trip through the Mexican underworld to collect the bounty on the head of a dead gigolo.,https://m.media-amazon.com/images/M/MV5BZTc5MTQ4YTAtOTI2Yi00ZWRkLWFhYjItMTg3MTliMGY5YWZjXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246acd,À cause d'un assassinat,The Parallax View,An ambitious reporter gets in way-over-his-head trouble while investigating a senator's assassination which leads to a vast conspiracy involving a multinational corporation behind every event in the world's headlines.,https://m.media-amazon.com/images/M/MV5BZTk0ODI4MjctNmY5Mi00ZTFhLTgxMTQtNWIyN2YwODE3ZGYxXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ace,Parade,Parade,Two children go behind the scenes of a small circus.,https://m.media-amazon.com/images/M/MV5BMjQ5Njk3MDExNl5BMl5BanBnXkFtZTgwMjYyMjIyNTE@._V1_SX300.jpg
67b1b63c1e1d959e84246acf,La Gueule Ouverte,La Gueule Ouverte,"La lente agonie d'une femme atteinte d'un cancer, assistée de son mari et de son fils.",https://fr.web.img6.acsta.net/c_310_420/pictures/21/07/06/13/43/5177269.jpg
67b1b63c1e1d959e84246ad0,L'Agression,L'Agression,"A short incursion into the repetitive, harassed existence of a nameless character. An experience so intense, it swallows him whole.",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/62/90/63/18658395.jpg
67b1b63c1e1d959e84246ad1,747 en péril,Airport 1975,"A 747 in flight collides with a small plane, and is rendered pilotless. Somehow the control tower must get a pilot aboard so the jet can land.",https://m.media-amazon.com/images/M/MV5BODIwZTVkMjItY2Y1MS00ZGUyLWE2M2MtODkxMWM5MGI3ZjFhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ad2,Un nouvel amour de Coccinelle,Herbie rides again,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,https://m.media-amazon.com/images/M/MV5BYjkwZjI3YTEtYmU1ZS00N2U2LWEzNmEtZDBmZTdiYjFhNWVmXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ad3,Mister Majestyk,Mister Majestyk,"Vétéran du Vietnam, Vince Majestyk n’aspire aujourd’hui qu’à une seule chose : mener une existence paisible en dirigeant son exploitation de pastèques. Sa rencontre avec Bobby Kopa",https://fr.web.img4.acsta.net/c_310_420/pictures/16/09/28/16/31/545197.jpg
67b1b63c1e1d959e84246ad4,Un silencieux au bout du canon,McQ,Seattle cop is caught up in a corrupt police force that he is trying to make right. McQ is a cop with a mission.,https://m.media-amazon.com/images/M/MV5BNTg3Zjk5MTgtZmY4ZS00ZTkzLWIyYzMtOWFjN2YyMjY4NjI4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ad5,Deux hommes dans la ville,Deux hommes dans la ville,"A sa libération, Gino Strabliggi, un ancien truand, est chaperonné par l'inspecteur Cazeneuve, inspecteur a la retraite, qui l'aide a se reinserer. Malheureusement un autre policie",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/64/82/83/18806957.jpg
67b1b63c1e1d959e84246ad6,L'Exorciste,The Exorcist,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",https://m.media-amazon.com/images/M/MV5BZjg3YjE4ZjAtYTdmYS00ZTBkLWE1ZjgtNzAzODUwNzRiYjlmXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ad7,Soleil vert,Soylent Green,A nightmarish futuristic fantasy about the controlling power of big corporations and an innocent cop who stumbles on the truth.,https://m.media-amazon.com/images/M/MV5BNTE3YjIzZTAtMTdjNC00M2IxLWE5OGItMzEwYTI3Y2FlNjlkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84246ad8,Papillon,Papillon,"A French convict in the 1930s befriends a fellow criminal as the two of them begin serving their sentence in the South American penal colony on Devil's Island, which inspires the man to plot his escape.",https://m.media-amazon.com/images/M/MV5BN2RkNTU2YmUtNGJmNy00YTAzLWE2MjMtOTVkYWU5NzY3M2ViXkEyXkFqcGc@._V1_SX300.jpg
