_id,title,original_title,plot,url_thumbnail
67b1b63c1e1d959e842471d6,Stuart Little,Stuart Little,"When the Littles adopt Stuart, the mouse, George is initially unwelcoming to his new brother, the family cat, Snowbell, is even less enthusiastic. Stuart resolves to face these difficulties with as much pluck and courage as he can...",https://m.media-amazon.com/images/M/MV5BMTE3MzQxOWQtMmMxNS00YWVkLThiNDMtOTFiNzVjNmE3MGIxXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471d7,Les Enfants du Siècle,Les Enfants du Siècle,"1832, George Sand vient de publier ""Indiana"", livre scandaleux ou elle évoque sa vie de femme. Musset, lui, avait écrit ""Namouna"" dans une langue qui déconcertait et ravissait les ",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/images/affiches/044248.jpg
67b1b63c1e1d959e842471d8,Wild Wild West,Wild Wild West,"The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.",https://m.media-amazon.com/images/M/MV5BOGI1OWJjMWUtOTNiNC00N2RlLWE3OTYtM2FmOGUzNTQxNzk2XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471d9,Les Parasites,Les Parasites,"On New Year's Eve, Oulage is determined to take the plunge. He will finally seduce Brigitte who organized a costume party in her parents' house.",https://m.media-amazon.com/images/M/MV5BNmU3Yjk5YTUtYzM0OS00YTA4LWE2YzMtMzM1NjAwMTIyNGZmXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471da,Le Voyeur,The Eye of the Beholder,"If a drum beats, a Dancer must dance.",https://m.media-amazon.com/images/M/MV5BMzJhYThkYjUtZWVjOC00ODM5LTgyZmUtOTYwNzlkOWM0ODg4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg
67b1b63c1e1d959e842471db,Vénus beauté (institut),Vénus beauté (institut),"Angèle est estheticienne à Vénus Beauté, un institut de quartier dirigé par Nadine où clientes et clients confient leurs petits et grands malheurs entre deux soins. Quand Angèle a ",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/18/65/73/35/19224357.jpg
67b1b63c1e1d959e842471dc,Ressources humaines,Ressources humaines,"Frank, jeune étudiant dans une grande école de commerce, revient chez ses parents le temps d'un stage qu'il doit faire dans l'usine où son père est ouvrier depuis trente ans. Affec",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/72/63/58/19172126.jpg
67b1b63c1e1d959e842471dd,La maladie de Sachs,La maladie de Sachs,This is a story about the world of a doctor called Bruno Sachs. He wrote a book called 'La Maladie de Sachs' in which he describes his consultations with different patients.,https://m.media-amazon.com/images/M/MV5BM2NlOTlmNWUtMDk0NS00YWM3LWI3MGItMTIwN2RhMDRjNGM4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471de,La Bûche,La Bûche,"Noël, cette fête à la fois délicieuse et pernicieuse, sonne l'heure de vérité pour trois soeurs, Louba la chanteuse, Sonia la bourgeoise, Milla la rebelle. Pour leurs parents aussi",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/69/26/61/19059235.jpg
67b1b63c1e1d959e842471df,"L'Oeuvre de Dieu, la part du diable",The Cider House Rules,"During World War II, an orphan grows up under the tutelage of a doctor who runs an orphanage. However, he yearns for freedom and soon decides to leave in order to make a life for himself.",https://m.media-amazon.com/images/M/MV5BYWZlYzMyNzMtNjhlMy00ZTAzLWEwMTMtY2YwNzAxMDk1ZTViXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e0,Ma petite entreprise,Ma petite entreprise,A wood worker is trying hard to make his company survive every day... But a fire in his workshop leaves him in a lot of trouble when he realizes his insurer was swindling him - he does NOT have any insurance... That's when a crazy...,https://m.media-amazon.com/images/M/MV5BOGNkMzc0YzgtOTdjNy00NWM2LTliYmQtZThjN2I3YzRhMjljXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e1,Mon voisin le tueur,The Whole Nine Yards,"A struggling dentist's life is turned upside down when a famous gangster moves in next door, and his wife convinces him to inform a notorious mob boss about the gangster's whereabouts.",https://m.media-amazon.com/images/M/MV5BMjA4Nzk4NzU4MF5BMl5BanBnXkFtZTYwNzU0MDc3._V1_SX300.jpg
67b1b63c1e1d959e842471e2,Arlington Road,Arlington Road,A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.,https://m.media-amazon.com/images/M/MV5BMTlmYzA4NGItZTdlMS00YTU1LWEyNjQtNGNiN2M4OWYyOTRlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e3,Vorace,Ravenous,"In a remote military outpost in the 19th century, Captain John Boyd and his regiment embark on a rescue mission which takes a dark turn when they are ambushed by a sadistic cannibal.",https://m.media-amazon.com/images/M/MV5BM2M3ZGIzYmYtNzQyZC00MTQwLWE0ZDQtMTk4Yjg2YWY3NGI0XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e4,Saint-Cyr,Saint-Cyr,"Madame de Maintenon rises from humble beginnings to become a courtesan to the royal court and eventually marries King Louis XIV. With the king's indulgence, Maintenon opens a special school for girls.",https://m.media-amazon.com/images/M/MV5BNzc5MjkzMzM1NF5BMl5BanBnXkFtZTcwMzEzMDYyMQ@@._V1_SX300.jpg
67b1b63c1e1d959e842471e5,Mauvaises fréquentations,Mauvaises fréquentations,"Delphine is a sweet innocent young girl, her new best friend pulls her into a world where she falls in love with a local pretty boy. Working her hardest to make him love her drags her into prostitution.",https://m.media-amazon.com/images/M/MV5BMjgzOTgxMzktNzI5NC00ZGZiLWE3ZTktZTQxOGVkZGVlOWU5XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e6,Rosetta,Rosetta,"Young and impulsive Rosetta lives with her alcoholic mother and, moved by despair, she will do anything to maintain a job.",https://m.media-amazon.com/images/M/MV5BZmRjMGQ5NjYtYjE3MS00ZTYxLTkwMTUtN2VmNzljZDUxOWU5XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e7,"Himalaya, l'enfance d'un chef","Himalaya, l'enfance d'un chef","Dans le Nord-ouest de l'Himalaya, le chef d'un petit village perché en haut des montagnes ne veut pas que Karma conduise la caravane des yaks. La raison : il l'accuse d'être respon",https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/00/02/22/90/19158050.jpg
67b1b63c1e1d959e842471e8,Austin Powers - l'espion qui m'a tirée,Austin Powers : The Spy Who Shagged Me,"Dr. Evil is back and has invented a new time machine that allows him to go back to the 1960s and steal Austin Powers' mojo, inadvertently leaving him ""shagless"".",https://m.media-amazon.com/images/M/MV5BY2I3ZTBjOGQtYjQ3My00M2RlLTk3MjgtOTVmMWExNmU3ZjBkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471e9,Wishmaster 2 - Le Mal Ne Meurt Jamais,Wishmaster 2: Evil Never Dies,"Morgana n'aurait jamais du se laisser entrainer par Eric, son petit ami, dans le cambriolage d'une galerie d'art. Dans sa fuite, elle a libere le djinn en brisant involontairement ",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/images/affiches/043826.jpg
67b1b63c1e1d959e842471ea,C'est pas ma faute !,C'est pas ma faute !,"Martin est un jeune garcon de onze ans qui provoque invariablement des catastrophes malgre son desir de bien faire. Cette annee, son copain Vincent l'invite a passer ses vacances a",https://fr.web.img6.acsta.net/c_310_420/medias/02/61/34/026134_af.jpg
67b1b63c1e1d959e842471eb,Inspecteur Gadget,Inspector Gadget,A security guard's dreams come true when he is selected to be transformed into a cybernetic police officer.,https://m.media-amazon.com/images/M/MV5BZDJlODc3NWItODA4MC00ODhiLTllNjMtMzI0ZWFiZDUxODM2XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471ec,Quasimodo d'El Paris,Quasimodo d'El Paris,"Paris 1998. Trop laid pour être le fils du gouverneur de la ville d'El Paris, Quasimodo est abandonné à l'âge de quatre ans et échangé contre une petite Cubaine, Esmeralda. Enfermé",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/18/65/58/06/18872055.jpg
67b1b63c1e1d959e842471ed,Human Traffic,Human Traffic,Five youngsters embrace the 90s clubbing scene on a drug-fuelled weekend of partying in Cardiff.,https://m.media-amazon.com/images/M/MV5BNjllYzIyOTgtMDliNy00MTBmLTkzZTYtZGE1YTdhOWJlOTE2XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471ee,Le Créateur,Le Créateur,"Auteur à succès, Darius voit des affiches annonçant sa nouvelle pièce. Soudain pris de panique, il se rappelle qu'il a oublié de l'écrire...",https://fr.web.img4.acsta.net/c_310_420/medias/04/31/94/043194_af.jpg
67b1b63c1e1d959e842471ef,Mafia Blues,Analyze This,A comedy about a psychiatrist whose number-one patient is an insecure mob boss.,https://m.media-amazon.com/images/M/MV5BZDJmZTNmMmQtYWM2MC00YzM5LWI5MGEtODRmZTgzNDAyN2FjXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471f0,Ciel d'octobre,October Sky,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.",https://m.media-amazon.com/images/M/MV5BMDU0M2I3ODUtZDAyYy00NThhLWIwNjQtZGNmNTNjZDIxODM4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471f1,L'Ombre d'un soupçon,Random Hearts,"Police Sergeant Dutch Van Den Broek (Harrison Ford) and U.S. Representative Kay Chandler (Dame Kristin Scott Thomas) lose their spouses in a plane crash, and they soon discover that their spouses were having an affair with each ot...",https://m.media-amazon.com/images/M/MV5BY2Y1MzZmMDgtNzI5NS00ZWNjLTk2NDItNDRlZDkyZjY2ZjZlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471f2,Une liaison pornographique,Une liaison pornographique,"Une femme décide de réaliser un fantasme sexuel. Un homme décide de partager ce fantasme. Ils se rencontrent une fois d'abord, puis plusieurs. Insidieusement, une relation se crée.",https://fr.web.img5.acsta.net/c_310_420/medias/nmedia/images/affiches/044127.jpg
67b1b63c1e1d959e842471f3,Galaxy Quest,Galaxy Quest,"The alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help. However, they also have to defend both Earth and the alien race from a reptilian warlord.",https://m.media-amazon.com/images/M/MV5BZmJkYmNhMGMtMDYyNC00ZDEyLWE2ZjAtYTg5OWViODJlNDdmXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471f4,Virus,Virus,"After outrunning a typhoon at sea, a strong-willed tugboat navigator and her crew discover a high-tech alien life form that's taken control of a Russian research vessel and aims to destroy on a massive scale.",https://m.media-amazon.com/images/M/MV5BNDUzMGYzYjgtZWE2Ni00MjFmLWEyOGYtMmEzM2JjOGFiNjZmXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471f5,La Maison de l'horreur,House on Haunted Hill,"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",https://m.media-amazon.com/images/M/MV5BMGY4MDg1MzQtNGI4MC00YzY3LWE5NjctMjQyY2E2NzBkZGUzXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471f6,Peut-être,Peut-être,"Le soir du réveillon de l'an 2000 Lucie demande a Arthur de lui faire un enfant. Lui ne se sent pas prêt à être père. Au cours de la soirée quand la fete bat son plein, Arthur vit ",https://fr.web.img6.acsta.net/c_310_420/pictures/18/03/02/12/17/5813641.jpg
67b1b63c1e1d959e842471f7,"35 heures, c'est déjà trop",Office Space,Three company workers who hate their jobs decide to rebel against their greedy boss.,https://m.media-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg
67b1b63c1e1d959e842471f8,L'Extraterrestre,L'Extraterrestre,"Tout les sépare, y compris quelques millions d’années lumière et Zerph n'aurait jamais du rencontrer Agathe, ni poser son vaisseau spatial en Auvergne s'il n'avait pas été pris en ",https://m.media-amazon.com/images/M/MV5BNGNkZWViMGUtZjg4Yi00ZGI2LTlhZTYtZWZjN2Y5OTdhOTU2XkEyXkFqcGdeQXVyMzU1ODUxOTk@._V1_SX300.jpg
67b1b63c1e1d959e842471f9,Anna et le roi,Anna and the King,"The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.",https://m.media-amazon.com/images/M/MV5BYmEyMzhiYTItN2MxNy00MWQ4LTgyMTUtM2VlNWJlZWQ0ZGNhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471fa,Peur bleue,Deep Blue Sea,"Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back.",https://m.media-amazon.com/images/M/MV5BMTM5OTUyYWYtMGE2OS00ODEzLTk0ZjctZmQ5NzFlNWQ3OTAxXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471fb,"Bangkok, aller simple",Brokedown Palace,Two women are arrested for smuggling while vacationing in Thailand.,https://m.media-amazon.com/images/M/MV5BNDM1NmViY2QtMWZlZC00OTVkLTg0ZjEtMzQzOGNlMDM3OGMyXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471fc,Les Rois du désert,Three Kings,"In the aftermath of the Persian Gulf War, four soldiers set out to steal gold that was stolen from Kuwait, but they discover people who desperately need their help.",https://m.media-amazon.com/images/M/MV5BODdlODNiYWUtNDU4Mi00OWY0LTk2MmMtZWMwNzA4Yzc1NTAyXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e842471fd,Mes voisins les Yamada,Hohokekyo tonari no Yamada-kun,"La famille Yamada est composée de fortes personnalités… Takashi, le père, est un gentil homme d’affaires un peu bougon qui se bat contre les héros imaginaires de son enfance. Il pa",https://fr.web.img6.acsta.net/c_310_420/pictures/21/02/09/12/41/2829112.jpg
67b1b63c1e1d959e842471fe,L'Attaque de la moussaka géante,I epithesi tou gigantiaiou mousaka,"Around the year 2000, a terrible incident shocks the city of Athens: a huge piece of moussaka appears on the city streets, spreading panic and death. Everyone keeps wondering: why, where, how? But no one can give an answer.",https://m.media-amazon.com/images/M/MV5BYTZiNjBmZDUtMzkyYy00NGFiLTkyZDAtMTg5NjEyOTI1Y2IyXkEyXkFqcGdeQXVyNDg1MzM4NDc@._V1_SX300.jpg
67b1b63c1e1d959e842471ff,Ça commence aujourd'hui,Ça commence aujourd'hui,"Daniel est directeur d’une école maternelle dans le nord de la France. Enseignant avec passion et convictions, il doit faire face à de nombreux enjeux comme la délinquance, la pauv",https://fr.web.img6.acsta.net/c_310_420/medias/03/38/65/033865_af.jpg
67b1b63c1e1d959e84247200,Le Libertin,Le Libertin,"Une folle journée dans la vie de Denis Diderot, attiré par plusieurs femmes et qui doit cependant écrire l'article ""morale"" de l'Encyclopédie en quelques heures. Aux prises avec un",https://fr.web.img4.acsta.net/c_310_420/medias/04/67/70/046770_af.jpg
67b1b63c1e1d959e84247201,L'Humanité,L'Humanité,"Woven from the words, stories, and original melodies of an incredibly diverse cast, 'Humanité, the beloved community,' channels the ethos of civil rights in a raw and compassionate bid for global harmony.",https://m.media-amazon.com/images/M/MV5BYzQwMjYyMmYtOTMyOC00MjU5LWEzMzctMzc3ZGVhZTc2NjhiXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247202,"Jin-Roh, la brigade des loups",Jin-Rô,"Dans un Tokyo uchronique des années 50, le suicide d'une jeune kamikaze appartenant à une organisation terroriste appelée « la Secte » sème le chaos dans la tête d'un soldat d'une ",https://fr.web.img4.acsta.net/c_310_420/pictures/15/11/16/17/36/084990.jpg
67b1b63c1e1d959e84247203,Summer of Sam,Summer of Sam,"Spike Lee's take on the ""Son of Sam"" murders in New York City during the summer of 1977 centering on the residents of an Italian-American Northeast Bronx neighborhood who live in fear and distrust of one another.",https://m.media-amazon.com/images/M/MV5BZmI0OTZiNWYtMzhkNS00ZmVhLWIyY2MtZmNkNGE0NjM2ZmYyXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247204,Stigmata,Stigmata,"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself.",https://m.media-amazon.com/images/M/MV5BMTQwMDA1NzI4OV5BMl5BanBnXkFtZTcwNzM4MjM3NA@@._V1_SX300.jpg
67b1b63c1e1d959e84247205,La Secte sans nom,Los sin nombre,"Seven years after her daughter's murder, Claudia receives a chilling call: ""Mom, it's me. Come get me."" With help from Salazar, the ex-cop who worked the case, she desperately searches for the truth.",https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/00/02/17/71/19202860.jpg
67b1b63c1e1d959e84247206,Mystery Men,Mystery Men,A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.,https://m.media-amazon.com/images/M/MV5BNThiMzQ3ZmUtYzRmMS00Njg2LWEzM2EtNGI3ZTAwNmFiOTlkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247207,Passé virtuel,The Thirteenth Floor,"Computer scientist Douglas Hall unknowingly gets involved in the murder of his colleague, Hannon Fuller, a computer genius, who is killed just before the testing of his newly launched virtual reality simulation programme.",https://m.media-amazon.com/images/M/MV5BNGY0NjNiMGQtNGQwNy00YmMwLThhZmQtNzQ1OWUwOTE3NzhjXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247208,Pola X,Pola X,The personal inquiry of a strange girl who finds a picture representing - herself. An essay on one's self and photography.,https://m.media-amazon.com/images/M/MV5BYjlmMjgzYjMtNDExOC00MmRkLThkNGEtYWNhYmMyMWYyZDUyXkEyXkFqcGdeQXVyNjY5NTQ3ODA@._V1_SX300.jpg
67b1b63c1e1d959e84247209,The War Zone,The War Zone,"An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret.",https://m.media-amazon.com/images/M/MV5BMTk3Y2U1ZjgtZThiMy00NGVkLTljNTctNTU0Njk0NDg2MWRkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e8424720a,Meilleur Espoir Feminin,Meilleur Espoir Feminin,"Yvon Rance, a born hairdresser and an elegant middle-aged man with a perfect toupee, reigns in his native Brittany over a clientèle of little old ladies. But his main reason for living, his masterpiece, is Laetitia, his only daugh...",https://m.media-amazon.com/images/M/MV5BMTg1OTMyNDM3M15BMl5BanBnXkFtZTYwNTQ1OTM5._V1_SX300.jpg
67b1b63c1e1d959e8424720b,Jet Set,Jet Set,"To save their bar from bankruptcy, Jimmy and Fifi, two friends from the suburbs, have an enlightenment: bring in the Parisian jet set, this caste accustomed to having their photo in people magazines",https://m.media-amazon.com/images/M/MV5BMzI0NTA5NjA3M15BMl5BanBnXkFtZTcwNjM4MDEyMQ@@._V1_SX300.jpg
67b1b63c1e1d959e8424720c,Bleeder,Bleeder,"Two stories for the price of one: Lenny works in a video shop and tries to get aquainted with the waitress Lea. Leo beats his pregnant wife, Louise, which is a VERY bad idea, as her brother, Louis, is a violent racist.",https://m.media-amazon.com/images/M/MV5BNDU1MjNmZjUtOGYzMC00OTkyLTlkYjEtZDgwZWUxOGU0OWY1XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e8424720d,Resurrection,Resurrection,"The lives of the people of Arcadia, Missouri are forever changed when their deceased loved ones return.",https://m.media-amazon.com/images/M/MV5BMjE2OTQ2Nzk4N15BMl5BanBnXkFtZTgwMTU0MTE5MjE@._V1_SX300.jpg
67b1b63c1e1d959e8424720e,Lake Placid,Lake Placid,"Four people attempt to stop a gigantic crocodile, who is terrorizing residents in Black Lake, Maine.",https://m.media-amazon.com/images/M/MV5BNzY3NTk4NjYtODIzMS00YmM5LWFiODUtZDUxNThjNTNiZGRjXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e8424720f,Une Nuit en enfer 2 : Le prix du sang,From Dusk Till Dawn 2 : Texas Blood Money,Un gang de braqueurs se reforme après plusieurs années d'activité. Leur but : braquer la banque de la frontière sud des Etats-Unis. Mais des vampires assoiffés de sang et d'argent ,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/71/55/49/19137780.jpg
67b1b63c1e1d959e84247210,Kennedy et moi,Kennedy et moi,"In the midst of a midlife crisis, writer Simon Polaris no longer wants to write. One day, his psychoanalyst told him that he had the watch that John F Kennedy would have worn on the day of his death. This watch becomes a fixation ...",https://m.media-amazon.com/images/M/MV5BNmFkMzczZDgtZWE3OC00NmQ5LWFkY2MtM2U0NTk5NzUzNmYwXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247211,Les convoyeurs attendent,Les convoyeurs attendent,"Dreaming of more than his routine life, a father pushes his 15 years old son to break a world record: opening and closing a door 40,000 times in 24 hours.",https://m.media-amazon.com/images/M/MV5BMTQyMTAzOTUzMl5BMl5BanBnXkFtZTYwNjY3MDM5._V1_SX300.jpg
67b1b63c1e1d959e84247212,Premonitions,In Dreams,"A suburban housewife learns that she has a dreamworld connection to a serial murderer, and must stop him from killing again.",https://m.media-amazon.com/images/M/MV5BMWU1ZTRiMjQtZWFiYS00Njk5LTlhNjUtZjlkMjU2NmVmYjg2XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247213,Beowulf,Beowulf,"The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge.",https://m.media-amazon.com/images/M/MV5BMTUzMjM0MTc3MF5BMl5BanBnXkFtZTcwNzU0ODMyMw@@._V1_SX300.jpg
67b1b63c1e1d959e84247214,Fantasia 2000,Fantasia 2000,An update of the original film with new interpretations of great works of classical music.,https://m.media-amazon.com/images/M/MV5BNDE3YTU1ZTktZGQzYy00YWYwLWFhNjMtNmZiZTYwOWM4Y2U0XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247215,Les Anges de Boston,The Boondock Saints,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,https://m.media-amazon.com/images/M/MV5BMzIzYjE3YmMtYjdjOC00NTk5LWI0N2MtZDliYjUxNGYyNGZhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247216,Pour l'amour du jeu,For Love of the Game,"After 19 years of playing the game he's loved his whole life, Detroit Tigers pitcher Billy Chapel has to decide if he's going to risk everything and put everything out there.",https://m.media-amazon.com/images/M/MV5BNjA5ZDZkMTctYmVhOC00ZDQzLWE3MTctNWIyZmRhOGZhMDM4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247217,Titus,Titus,"Titus returns victorious from war, only to plant the seeds of future turmoil for himself and his family.",https://m.media-amazon.com/images/M/MV5BNWUwZTY1ODAtZDY1ZS00YTJmLThkY2UtNDU1NjA4OTcxNThlXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247218,Collège attitude,Never Been Kissed,A newspaper reporter enrolls in high school as part of research for a story.,https://m.media-amazon.com/images/M/MV5BOGFjODFkYzctMjRhNy00NzMwLWFlM2UtZjAzMGUxYzM1ZWNkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247219,Est-Ouest,Est-Ouest,"A Russian angel attends the fall of the USSR and leaves for Hollywood, in search of a new paradise.",https://m.media-amazon.com/images/M/MV5BMzI1MTY0YzItMjUwNy00MmVhLTk0OGItY2RlNjlhNTRmNzI5XkEyXkFqcGdeQXVyMzkyOTQ0NzY@._V1_SX300.jpg
67b1b63c1e1d959e8424721a,Une vie à deux,The Story of Us,Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.,https://m.media-amazon.com/images/M/MV5BMmQ3ZTJhZmUtOThhOS00ZTA3LWFjY2YtNjJiMzk4MDVmMzM4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e8424721b,Les Cendres d'Angela,Angela's Ashes,"En 1935, les familles irlandaises quittaient plus leur pays pour l'Amérique que l'inverse. C'est pourtant cette voie inhabituelle qu'empruntent les McCourt après la mort brutale de",https://fr.web.img4.acsta.net/c_310_420/pictures/19/04/30/13/41/1029765.jpg
67b1b63c1e1d959e8424721c,La Veuve de Saint-Pierre,La Veuve de Saint-Pierre,"La tranquillité de Saint-Pierre, une petite île française au large du Canada, est troublée par un assassinat sauvage. Le coupable, Neel Auguste, est très vite arrêté et condamné à ",https://fr.web.img6.acsta.net/c_310_420/medias/04/72/03/047203_af.jpg
67b1b63c1e1d959e8424721d,Au coeur du mensonge,Au coeur du mensonge,"Des enfants découvrent dans un port de Bretagne le corps d'Eloïse, dix ans. Elle a été étranglée. La première personne interrogée par Frédérique Lesage, jeune commissaire récemment",https://fr.web.img2.acsta.net/c_310_420/medias/03/96/17/039617_af.jpg
67b1b63c1e1d959e8424721e,L'Arriviste,Election,A high school teacher meets his match in an over-achieving student politician.,https://m.media-amazon.com/images/M/MV5BMTVmMWJiMTgtNmNmMS00NmI2LTgxZTAtNjdhODE2NTBlYTAyXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e8424721f,Une affaire de goût,Une affaire de goût,"Frédéric Delamont, industriel au sommet de sa réussite, raffiné, original et phobique, rencontre dans un restaurant un jeune serveur intérimaire, Nicolas Rivière. Quelques jours pl",https://fr.web.img6.acsta.net/c_310_420/medias/04/78/36/047836_af.jpg
67b1b63c1e1d959e84247220,Extension du domaine de la lutte,Extension du domaine de la lutte,"Un technicien en informatique n'ayant plus aucune ambition doit effectuer une tournee en province avec un collegue de travail qui, malgre des echecs successifs, continue a chercher",https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/96/26/66/20456557.jpg
67b1b63c1e1d959e84247221,Après la pluie,Ame agaru,"Dans le Japon feodal, un groupe de voyageurs est bloque par la riviere en crue dans une petite auberge de campagne. Parmi eux se trouvent Ihei Misawa, un ronin, samourai sans maitr",https://fr.web.img3.acsta.net/c_310_420/medias/nmedia/images/affiches/048103.jpg
67b1b63c1e1d959e84247222,Sexe attitudes,Body Shots,"A tale of the mysterious, but necessary, mating ritual between men and women of today and everything they think about sex but are afraid to say.",https://m.media-amazon.com/images/M/MV5BY2VhNTgyZjYtZjAxOS00Zjc5LTg1Y2MtZjhkZjViMzY1MzBjXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247223,Oxygen,Oxygen,"A woman wakes in a cryogenic chamber with no recollection of how she got there. As she's running out of oxygen, she must rebuild her memory to find a way out of her nightmare.",https://m.media-amazon.com/images/M/MV5BY2IyZTFkZGEtM2JiOC00NDMyLThmOTktZDEzYzFlZTc4YzJkXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247224,Accords et désaccords,Sweet and Lowdown,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",https://m.media-amazon.com/images/M/MV5BYjg4NmIwMDYtNDkxZC00YTk3LThhOGYtODRlNTE2Nzg2NTdhXkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247225,Big Daddy,Big Daddy,"A lazy law school graduate adopts a kid to impress his girlfriend, but everything doesn't go as planned.",https://m.media-amazon.com/images/M/MV5BZGQwMzAyMjEtYjNiNi00NWQwLThiNjQtY2Q2ZWQ5ZGIzMDI4XkEyXkFqcGc@._V1_SX300.jpg
67b1b63c1e1d959e84247226,28 jours en sursis,28 Days,A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.,https://m.media-amazon.com/images/M/MV5BOTA3NmQ4YzMtMWZiNC00MzYyLWExMTctZmIxZDE4ZjU0ODM5XkEyXkFqcGc@._V1_SX300.jpg
